,project name,Commit ID,commit_message,Maintenance,Testing,Feature Add,Bug fix,Documentation,Clean up,Build,Refactoring,Indentation,Token Replace,Source Control,Cross,Legal,Debug,Module Remove,Module Move,Rename,Versioning,Merge,Initialization,Internationalization,Data,Module Add,categories
338,apache-ranger,c23b3743fa432fb242bd57da7693d88e1f8033bc,"RANGER-1554: Upgrade springframework version in Ranger to 3.2.10.Release
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Build']
339,apache-ranger,fdb74d51f86cc5e464e1beefd910fa3fc73ec45d,"RANGER-1653 : Proxying Ranger UI does not work with Ranger-KnoxSSO
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
340,apache-ranger,0b258f8fb9be603ce819e1ce85af7f07efdd8319,"RANGER-710 : Add a permission for 'Tag Based Policies'

Signed-off-by: Gautam Borad <gautam@apache.org>
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
341,apache-ranger,e3d50db85c289f30f71ba3ba27eb23192a554281,"RANGER-1104: Catching and Logging DB transaction exceptions during Ranger startup

Signed-off-by: Velmurugan Periasamy <vel@apache.org>
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Cross']
342,apache-ranger,e250f0291a23775a8f18f2a34f401575ddf2ed91,"RANGER-595: TagDBStore updates: to handle simultaneous update-requests; new columns for policyItem
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
343,apache-santuario-java,9e4e38f4841b98648bd7bf8fed5e2a4ae30ae171,"Adding modernizer plugin

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1803868 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance', 'Build']"
344,apache-santuario-java,eefd4f27da826369cc1cc8fe377245c288baa6f4,"Minor cleanup

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1180885 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Clean up']
345,apache-santuario-java,e691b66aadbed87ac4891cec2ca5136bc85cfe4d,"Some test cleanup

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1389778 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
346,apache-santuario-java,fc82413086bb50cfbbee59c9dc8818a2dafa193e,"[SANTUARIO-401] - XmlWriterToTree can write out xmlns:null for a null prefix

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1630027 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
347,apache-santuario-java,db45be72d6a9ce178e1a5dea1751fe261d1ecd9b,"[SANTUARIO-259] - Transform cleanup
 - Changed how Transforms are loaded. Previously the Class was loaded and inserted into a static HashMap, and then another static HashMap kept track of instances which were loaded when required. To simplify things, there is now a single ConcurrentHashMap that loads implementations when registered.


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1067153 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance', 'Clean up']"
348,apache-santuario-java,63ce23e10139fa362c96a8f044696aa011b3bf82,"Minor XMLUtils change.


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1102240 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
349,apache-santuario-java,06dd90064d0cb0960211a424ff11ac50f7e0ca14,"Adding the ability to reference a token via a DOM Element

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1560349 13f79535-47bb-0310-9956-ffa450edef68
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Feature Add']
350,apache-santuario-java,627ad89d6ec3cdfe396b334f7ca44d7b067d2310,"[SANTUARIO-260] - Converting some JUL logging calls to Commons Logging.


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1085302 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Cross']
351,apache-santuario-java,05500024b6e71e15331b41a56cd13005bab66add,"Adding functionality to sign/encrypt the root element of the request without knowing the QName in advance

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1570157 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
352,apache-santuario-java,369f212549008bff32c730a560630b893fce7094,"More header work.


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1096709 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Legal']
353,apache-shiro,1c01f3f8b01a4fb1cbe23e327e91260152efb3e8,"SHIRO-128 - removed all convenience configuration methods and related *Aware and *Registrar interfaces.  All configuration can now be done via simple object graph navigation (e.g. securityManager.sessionManager.sessionDAO.blah = someValue).  Also added ReflectionBuilder support for configuring byte arrays as String hex-encoded or Base64-encoded values

git-svn-id: https://svn.apache.org/repos/asf/incubator/shiro/trunk@942498 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Maintenance', 'Clean up', 'Refactoring']"
354,apache-shiro,03651c057614b88a27230505e8541085ff99aa64,"RESOLVED - issue SHIRO-110: Remove org.apache.shiro.mgt.SubjectBinder and its usages 
http://issues.apache.org/jira/browse/SHIRO-110
- As discussed on the users list, bind the newly created subject to ThreadContext if an existing one wasn't found from the context

git-svn-id: https://svn.apache.org/repos/asf/incubator/shiro/trunk@911980 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
355,apache-shiro,4ac4517252ceb5afa14b2bdcdec7b41c9a05d5f8,"SHIRO-281: fixed import statement

git-svn-id: https://svn.apache.org/repos/asf/shiro/trunk@1088825 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
356,apache-tiles,1672ae7080392b5300063254a29a284039a7ac86,"Initialize list in doStartTag; release() is not necessarily called before every use of a tag.



git-svn-id: https://svn.apache.org/repos/asf/struts/sandbox/trunk/tiles@495722 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
357,apache-tiles,2fc0fedcbff656dcfe11c203e795d2eb1aba0873,"SB-102
Applied patch made by Joe Pemberton.
Thanks a lot Joe!

git-svn-id: https://svn.apache.org/repos/asf/struts/sandbox/trunk/tiles@488572 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
358,apache-tiles,4a604b4c0b3fe4f076a7472cd35faa4f76943cd8,"TILES-469
Checking if a class of the porlet API is present. If not, this problem is trapped and the PortletTilesRequestContextFactory ignored.

git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@819641 13f79535-47bb-0310-9956-ffa450edef68
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Feature Add']
359,apache-zookeeper,63884670328f09a3814db54cb4644d683822e4d4,"ZOOKEEPER-2189: QuorumCnxManager: use BufferedOutputStream for initial msg
(Raul Gutierrez Segales via hdeng)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1682558 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
360,apache-zookeeper,69710181042a8c1f0461c1739b96171d88f2b126,"ZOOKEEPER-2355: Ephemeral node is never deleted if follower fails while reading the proposal packet

ZOOKEEPER-2355:Ephemeral node is never deleted if follower fails while reading the proposal packet

Author: arshadmohammad <arshad.mohammad.k@gmail.com>
Author: Mohammad Arshad <arshad@apache.org>

Reviewers: Michael Han <hanm@apache.org>, Rakesh Radhakrishnan <rakeshr@apache.org>, Flavio Junqueira <fpj@apache.org>, Jiang Jiafu <jiangjiafu1989@gmail.com>

Closes #112 from arshadmohammad/ZOOKEEPER-2355
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
361,apache-zookeeper,05287a9c14db8d145f61ea09ec2c61f4f0221cc6,"ZOOKEEPER-1189. For an invalid snapshot file(less than 10bytes size) RandomAccessFile stream is leaking. (Rakesh R via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1176144 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
362,apache-zookeeper,bc38ec61b24cca95757ce31bd37e76919a3d04c2,"ZOOKEEPER-1377. add support for dumping a snapshot file content (similar to LogFormatter) (phunt via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1302213 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
363,apache-zookeeper,87dbab3b7c2d30c4b65659eb001ea859d96ad7ae,"ZOOKEEPER-1873. Unnecessarily InstanceNotFoundException is coming when unregister failed jmxbeans (Rakesh R via michim)


git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1567489 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
364,apache-zookeeper,425fdbb8fa64ea839072701187fa7a24bfe10bda,"ZOOKEEPER-2662: Export a metric for txn log sync times

Author: Edward Ribeiro <edward.ribeiro@gmail.com>

Reviewers: Michael Han <hanm@apache.org>

Closes #241 from eribeiro/ZOOKEEPER-2662 and squashes the following commits:

1d24e06 [Edward Ribeiro] Addressed review comments
7ce89d7 [Edward Ribeiro] ZOOKEEPER-2662: Export a metric for txn log sync times
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
365,apache-zookeeper,0b3d1c6a7b46961e1fc501d66fb52173935306a1,"ZOOKEEPER-965. Need a multi-update command to allow multiple znodes to be updated safely


git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1141746 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
366,apache-zookeeper,ab761fc1b371c7e3039784c918693025a0052b9b,"Addresses ZOOKEEPER-97 supports optional output directory in code generator

git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@679901 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Refactoring', 'Maintenance']"
367,google-auto,2438e7241d0a6463ece73d47615fc4968f59370b,"Fix classNameOf to generate the correct name in the case of packageless classes. I considered emitting an error for packageless classes, but it A) looks like almost all package-name checks were present and B) seems like it's a nice thing to have for folks experimenting with @AutoValue.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=56017339
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
368,google-auto,46e6d85ef3abb8dd6d20e9b820ecb7022529f26e,"In the hack to work around spurious exceptions reading resources, handle NullPointerException in addition to IOException, since apparently it can happen too. This was reported in https://github.com/google/auto/pull/439.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=149143353
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
369,google-auto,f4ae3749bb23c35698817dd84c19abadfe68bd07,"Make it an error for an @AutoValue property to be @Nullable and have primitive type.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=110358606
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Testing']
370,google-auto,bcbc5c6c680606eeef83498766019315e0543067,"In the AutoValue implementation, move the Java tokenizer used during reformatting into its own top-level class, and add a simple test for it.

-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=96152171
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Refactoring']"
371,google-auto,7187a26e6db1f039ebecc44191f52bc416fb6f06,"Clean up a comment.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
372,google-binnavi,919d645f2d7fde174abf1d4b61616e7be267ab1b,Uppercase SQL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
373,google-binnavi,f4e18e6945006fcf0d3bd5bbc582b49c4d3b0059,Update ZyGraphEdge.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
374,google-binnavi,7ad8c910149b9a92e6deaa0153b57cd5d813deba,Update CConnection.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Clean up']
375,google-caja,6e44d838dd7bac5cd961483b9455c33c63a75ccc,"reading from /Users/felixz/caja/trunk/.appspot-change.noembed

remove noembed support
http://codereview.appspot.com/6737049

when I implemented <embed> support, I also implemented <noembed>
support, and now I kinda regret it, because there are hazards
around any rawtext element.  none of the modern/supported browsers
will have problems, but there are potential problems if someone
attempts html rewriting without awareness of the rawtext problems,
so I think it's safer to just disallow noembed.

I don't know of any real demand for noembed, so this shouldn't
be a problem for users.  Some cut+paste html snippets have both
embed and noembed forms; we'll delete the noembed and its contents,
which is the right thing to do.

so this CL blacklists noembed and removes support for it.

R=kpreid.switchb.org@gmail.com


git-svn-id: https://google-caja.googlecode.com/svn/trunk@5103 360991c0-9f3b-0410-ba87-8b362a00edf4
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
376,google-caja,2d4379d5954a7bced1b98e041eb3f75ccd526906,"Handling hyphens within comments gracefully
<unassigned>

In the renderUnsafe mode, we currently disallow comments that begin with or end
with '-' because of the Html 5 and XML 1 specs.

This causes an IllegalStateException with the message ""XML comment unrenderable
because it ends with '-'"" to be thrown when parsing some documents:

However, browsers do handle these gracefully and allow these extra hyphens, as
can be seen in the following discussions:
http://www.w3.org/TR/html4/intro/sgmltut.html#h-3.2.4
http://marcorogers.com/blog/08-02-2009/strange-firefox-rendering-bug

This patch modifies comments that begin or end with hyphens or contain
consecutive hyphens, to make them spec-compliant.

Patch from Anupama. Thanks!

R=jasvir@gmail.com


git-svn-id: https://google-caja.googlecode.com/svn/trunk@4533 360991c0-9f3b-0410-ba87-8b362a00edf4
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
377,google-caja,705ab00424e68d321f6986a44b6773159363cce1,"fix es53 fatal error on css3 transition-property
https://codereview.appspot.com/12616043

to support css3 transition-property, the css sanitizer has a new atom
<property-name> that isn't handled by the es53 css sanitizer,
so it throws a SomethingWidgyHappenedError.

In this CL I'm just treating <property-name> as a synonym for
<identifier>, because the difference is not particularly
security-critical, and es53 is going away anyway.

R=mikesamuel



git-svn-id: https://google-caja.googlecode.com/svn/trunk@5536 360991c0-9f3b-0410-ba87-8b362a00edf4
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
378,google-caja,e39f80afc84138675d0c6bc5924dc0fcc1765f2c,"bug 580: get(Next|Previous)Sibling is a cuckoo
http://codereview.appspot.com/124046

Hardened to make sure that:
  To fix, we either need to disable them or present proof
  that we know the parent.
holds.

R=metaweta@gmail.com


git-svn-id: https://google-caja.googlecode.com/svn/trunk@3760 360991c0-9f3b-0410-ba87-8b362a00edf4
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
379,google-caja,5f03294151ee1836d4549cca7106de25058e672c,"cajitacide
http://codereview.appspot.com/6275046

This deletes most remaining references to cajita and valija in the
source.  Most of this is related to vestigial use of ""use cajita"".

R=metaweta@gmail.com, ihab.awad@gmail.com


git-svn-id: https://google-caja.googlecode.com/svn/trunk@4898 360991c0-9f3b-0410-ba87-8b362a00edf4
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Clean up']"
380,google-caja,35a701842dd34f8827de9399bd189dfb0df2e954,"Various cleanup
http://codereview.appspot.com/146041

1. Updated CssLexer to use CharProducer properly and got rid of the
old lookahead and read() methods.
2. Fixed a few HtmlQuasiBuilder bugs around attributes, and
problematic tags like <option> and <td> which are ignored by
HTML5 rules unless they appear inside ceratin elements.
3. Upgraded to a moder version of servlet.jar to get rid of noisy
warnings from webdriver when running DomitaTest
4. Made CharProducer a CharSequence so that it can fit better with
the snippet producers.
5. Fixed Scope around ""this"" and ""arguments""
6. Changed parse tree nodes for ""finally"", ""catch"", ""try"" blocks to
reflect the fact that they cannot be followed by a non-block
statement.
E.g. try foo(); catch (e) bar(); is syntactically invalid.
7. Added a renderBody method to function so that we can render
programs without an extra set of curly braces.
8. Removed unused imports from CompileHtmlStage and cleaned up
warnings in CajolingService
9. Moved optimization specific code from BuildServiceImplementation to
a new class JsOptimizer.
10. Changed RenderContext to allow better minified rendering of object
ctors.

R=metaweta@gmail.com


git-svn-id: https://google-caja.googlecode.com/svn/trunk@3832 360991c0-9f3b-0410-ba87-8b362a00edf4
",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Refactoring', 'Maintenance', 'Build', 'Feature Add', 'Clean up']"
381,google-caja,afef3a6c7ab4c9d6a809c1b42cc5e302e98860db,"?\027[?1034hFix some corner cases in URI normalization
http://codereview.appspot.com/1719045

Eduardo notices some corner cases that browsers tend to reinterpret:
  http:///www.google.com/
  http:/www.google.com/
  http://www.google.com:www.paypal.com/

This change makes sure we never emit those.

R=jasvir@gmail.com


git-svn-id: https://google-caja.googlecode.com/svn/trunk@4171 360991c0-9f3b-0410-ba87-8b362a00edf4
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
382,google-caja,49dc0b1ddf39a647a433474b6d6ea7ec7724e0f3,"Fixes issue 1052: fastpath canSet test is inconsistent
http://codereview.appspot.com/124103

The fastpath test for property assignment was just testing whether the
fastpath flag is truthy, which it might be for an inherited writable
property. Instead, we now test that its value is the object itself (as
the slow path test was already doing), in order to test that the own
property is writable.

R=benl@google.com


git-svn-id: https://google-caja.googlecode.com/svn/trunk@3773 360991c0-9f3b-0410-ba87-8b362a00edf4
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
383,google-caja,5144f362a8924dd6e8c70300c90b6ba239ed5ce5,"Adds to the minifier an optimization which takes into account user-agent info.
http://codereview.appspot.com/130086

A code minifier that can eliminate code that is not reached on a particular user agent.

Most of this code is in ancillary.  Please review the non ancillary bits.

See http://code.google.com/p/google-caja/wiki/UserAgentContext

R=metaweta@gmail.com


git-svn-id: https://google-caja.googlecode.com/svn/trunk@3827 360991c0-9f3b-0410-ba87-8b362a00edf4
",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Build', 'Feature Add']"
384,google-closure-compiler,f275157cd3a97b0a869ab1ee9582f2ee12d46faf,"Add withReturnType in FunctionTypeI and implemented it in NTI.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=165535980
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Feature Add']
385,google-closure-compiler,41a1f4b6f3230244ca10a0edc67a6901cb9d7812,"Mark @AutoValue class as @Immutable, since value classes should always be immutable.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=154492889
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
386,google-closure-compiler,43abbfec21b91a10a19d956b085d88c1e8836003,"Add the ability to output compiler error information in a JSON format

Closes https://github.com/google/closure-compiler/pull/2706

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=177890017
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Feature Add']
387,google-closure-compiler,5e5c94b4bb9a8225e02ad74b7a13ef919e9d3ac3,"Factor out the type-invalidation into InvalidatingTypes

This logic is currently duplicated between InlineProperties and AmbiguateProperties, as well as partly in DisambiguateProperties.  This change only affects InlineProperties, since AmbiguateProperties has not yet been migrated to NTI.  These other passes will be migrated to InvalidatingTypes in a future change.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=159881081
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Refactoring']
388,google-closure-compiler,4ef85f94b011634ab1aac61158d0074e5b44ea54,"Remove obsolete class AstChangeProxy

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=171565446
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Clean up']
389,google-closure-compiler,4429f10f1d01e66b98897e6308c0f80c0fda6561,"Fixes change tracking in more passes and reenables tests.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=153514992
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
390,google-closure-compiler,6033d4c9caadfd9e0350ba22ddc927c0706451fa,"Fix typo: isCompoundAssignementOp => isCompoundAssignmentOp

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=154475997
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
391,google-closure-compiler,5465bfb93a6c85d305eb3a8a8a682095c5f0f75c,"Add feature set ES8_MODULES for gatherExternProperties pass

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=163282853
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
